chrom,start,end,value
chr11,1985684,1985804,1
chr11,1985824,1985984,2
chr11,1986344,1986484,1
chr11,1986664,1986824,1
chr11,1987264,1987344,1
chr11,1987344,1987404,2
chr11,1987404,1987424,1
chr11,1987424,1987504,2
chr11,1987504,1987584,1
chr11,1988124,1988404,1
chr11,1989544,1989564,1
chr11,1989564,1989584,2
chr11,1989584,1989684,3
chr11,1989684,1989724,2
chr11,1989724,1989744,1
chr11,1989944,1990004,1
chr11,1990004,1990104,2
chr11,1990104,1990164,1
chr11,1990184,1990344,1
chr11,1991064,1991224,1
chr11,1991244,1991404,1
chr11,1991424,1991584,1
chr11,1991724,1991884,1
chr11,1992444,1992504,2
chr11,1992504,1992604,3
chr11,1992604,1992664,2
chr11,1992664,1992724,1
chr11,1993204,1993324,1
chr11,1993324,1993344,2
chr11,1993344,1993484,1
chr11,1993544,1993644,1
chr11,1993644,1993704,2
chr11,1993704,1993784,1
chr11,1994324,1994404,2
chr11,1994404,1994444,3
chr11,1994444,1994464,4
chr11,1994464,1994564,3
chr11,1994564,1994604,2
chr11,1994724,1994764,1
chr11,1994764,1994884,2
chr11,1994884,1994924,1
chr11,1995204,1995344,1
chr11,1995344,1995364,2
chr11,1995364,1995484,1
chr11,1996044,1996184,1
chr11,1996184,1996324,2
chr11,1996324,1996344,1
chr11,1997244,1997284,1
chr11,1997284,1997384,2
chr11,1997384,1997464,1
chr11,1997464,1997504,2
chr11,1997504,1997584,3
chr11,1997584,1997624,2
chr11,1997624,1997664,1
chr11,1997724,1997864,1
chr11,1998424,1998584,1
chr11,1998944,1999084,1
chr11,1999224,1999364,1
chr11,1999824,1999904,1
chr11,1999904,1999984,2
chr11,1999984,2000064,1
chr11,2000144,2000184,1
chr11,2000184,2000244,2
chr11,2000244,2000264,3
chr11,2000264,2000304,4
chr11,2000304,2000404,3
chr11,2000404,2000464,2
chr11,2000464,2000484,3
chr11,2000484,2000544,2
chr11,2000544,2000584,1
chr11,2000584,2000624,2
chr11,2000624,2000644,1
chr11,2000644,2000744,2
chr11,2000744,2000764,1
chr11,2000764,2000804,2
chr11,2000804,2000884,1
chr11,2000884,2000904,2
chr11,2000904,2000924,1
chr11,2000924,2000984,2
chr11,2000984,2001004,3
chr11,2001004,2001024,4
chr11,2001024,2001084,3
chr11,2001084,2001124,2
chr11,2001124,2001164,1
chr11,2001204,2001244,1
chr11,2001244,2001324,2
chr11,2001324,2001404,3
chr11,2001404,2001444,2
chr11,2001444,2001464,4
chr11,2001464,2001484,5
chr11,2001484,2001504,4
chr11,2001504,2001584,3
chr11,2001584,2001604,2
chr11,2001844,2001984,1
chr11,2002144,2002204,1
chr11,2002204,2002284,2
chr11,2002284,2002344,1
chr11,2002424,2002584,1
chr11,2002844,2003144,1
chr11,2003164,2003324,1
chr11,2003504,2003604,1
chr11,2003604,2003664,2
chr11,2003664,2003884,1
chr11,2003984,2004124,1
chr11,2004444,2004744,1
chr11,2005124,2005284,1
chr11,2005324,2005484,1
chr11,2005664,2005804,1
chr11,2005844,2006004,1
chr11,2006044,2006064,1
chr11,2006064,2006204,3
chr11,2006204,2006224,2
chr11,2006284,2006424,1
chr11,2006544,2006604,1
chr11,2006604,2006704,2
chr11,2006704,2006884,1
chr11,2006924,2006984,1
chr11,2006984,2007084,2
chr11,2007084,2007144,1
chr11,2007964,2008004,1
chr11,2008004,2008124,2
chr11,2008124,2008144,1
chr11,2008244,2008404,1
chr11,2008424,2008504,1
chr11,2008504,2008564,2
chr11,2008564,2008644,1
chr11,2008644,2008664,2
chr11,2008664,2008804,1
chr11,2009064,2009124,1
chr11,2009124,2009164,2
chr11,2009164,2009204,3
chr11,2009204,2009284,2
chr11,2009284,2009304,1
chr11,2009384,2009484,1
chr11,2009484,2009544,2
chr11,2009544,2009624,3
chr11,2009624,2009664,2
chr11,2009664,2009684,1
chr11,2009744,2009904,1
chr11,2010124,2010144,1
chr11,2010144,2010284,2
chr11,2010284,2010304,1
chr11,2010564,2010724,1
chr11,2011404,2011424,1
chr11,2011424,2011564,2
chr11,2011664,2011824,1
chr11,2011904,2011944,1
chr11,2011944,2012064,2
chr11,2012064,2012244,1
chr11,2012264,2012404,1
chr11,2012544,2012584,1
chr11,2012584,2012724,2
chr11,2012724,2012844,1
chr11,2013144,2013284,1
chr11,2013584,2013744,1
chr11,2013984,2014024,2
chr11,2014024,2014124,3
chr11,2014124,2014144,2
chr11,2014144,2014184,1
chr11,2014364,2014384,1
chr11,2014384,2014524,2
chr11,2014524,2014544,1
chr11,2014624,2014744,1
chr11,2014744,2014764,2
chr11,2014764,2014824,1
chr11,2014824,2014844,4
chr11,2014844,2014884,5
chr11,2014884,2014964,4
chr11,2014964,2014984,2
chr11,2014984,2015024,1
chr11,2015024,2015104,3
chr11,2015104,2015144,4
chr11,2015144,2015164,3
chr11,2015164,2015184,2
chr11,2015184,2015264,1
chr11,2015464,2015624,1
chr11,2015644,2015724,1
chr11,2015724,2015804,2
chr11,2015804,2015884,1
chr11,2016044,2016144,1
chr11,2016144,2016204,2
chr11,2016204,2016384,1
chr11,2016384,2016464,2
chr11,2016464,2016544,1
chr11,2016664,2016724,1
chr11,2016724,2016964,2
chr11,2016964,2017024,3
chr11,2017024,2017104,2
chr11,2017104,2017124,1
chr11,2017164,2017304,1
chr11,2017644,2017784,1
chr11,2017824,2017904,1
chr11,2017904,2017984,2
chr11,2017984,2018044,1
chr11,2018164,2018304,1
chr11,2018344,2018504,1
chr11,2018904,2019044,1
chr11,2019264,2019424,1
chr11,2020544,2020684,1
chr11,2021824,2021964,1
chr11,2022004,2022304,1
chr11,2022524,2022684,1
chr11,2022804,2022944,1
chr11,2022944,2022964,2
chr11,2022964,2023104,1
chr11,2023444,2023584,1
chr11,2023804,2023944,1
chr11,2023964,2024104,1
chr11,2024204,2024324,1
chr11,2024324,2024364,3
chr11,2024364,2024484,2
chr11,2024564,2024704,1
chr11,2025224,2025384,1
chr11,2027164,2027324,1
chr11,2027824,2027964,1
chr11,2029144,2029244,1
chr11,2029244,2029304,2
chr11,2029304,2029384,1
chr11,2029804,2029944,1
chr11,2030344,2030484,2
chr11,2030484,2030504,1
chr11,2031064,2031224,1
chr11,2032344,2032504,1
chr11,2032824,2032984,1
chr11,2033144,2033284,1
chr11,2035684,2035824,1
chr11,2036024,2036104,1
chr11,2036104,2036164,2
chr11,2036164,2036264,1
chr11,2038624,2038724,1
chr11,2038724,2038764,2
chr11,2038764,2038864,1
chr11,2039444,2039604,1
chr11,2039664,2039804,1
chr11,2039804,2039824,2
chr11,2039824,2039964,1
chr11,2040584,2040884,1
chr11,2041484,2041624,1
chr11,2042124,2042264,1
chr11,2042324,2042464,1
chr11,2043004,2043144,1
chr11,2043164,2043304,1
chr11,2044384,2044524,1
chr11,2044844,2044924,1
chr11,2044924,2044984,2
chr11,2044984,2045064,1
chr11,2045104,2045224,1
chr11,2045224,2045264,2
chr11,2045264,2045364,1
chr11,2045444,2045504,1
chr11,2045504,2045604,2
chr11,2045604,2045644,1
chr11,2046004,2046164,1
chr11,2046224,2046304,1
chr11,2046304,2046344,2
chr11,2046344,2046364,4
chr11,2046364,2046444,3
chr11,2046444,2046504,2
chr11,2046704,2046864,1
chr11,2047204,2047224,1
chr11,2047224,2047264,2
chr11,2047264,2047364,3
chr11,2047364,2047384,2
chr11,2047384,2047424,1
chr11,2047584,2047664,1
chr11,2047664,2047724,2
chr11,2047724,2047824,1
chr11,2048904,2049044,1
chr11,2049044,2049064,2
chr11,2049064,2049184,1
chr11,2049224,2049364,2
chr11,2049384,2049524,1
chr11,2049524,2049544,2
chr11,2049544,2049564,1
chr11,2049564,2049624,2
chr11,2049624,2049644,4
chr11,2049644,2049664,5
chr11,2049664,2049724,4
chr11,2049724,2049764,3
chr11,2049764,2049784,2
chr11,2049904,2050064,1
chr11,2050424,2050524,2
chr11,2050524,2050564,3
chr11,2050564,2050604,2
chr11,2050604,2050664,3
chr11,2050664,2050704,2
chr11,2050704,2050744,1
chr11,2051904,2052004,1
chr11,2052004,2052064,2
chr11,2052064,2052124,1
chr11,2052124,2052184,2
chr11,2052184,2052204,3
chr11,2052204,2052244,4
chr11,2052244,2052264,5
chr11,2052264,2052284,6
chr11,2052284,2052324,5
chr11,2052324,2052364,3
chr11,2052364,2052524,2
chr11,2052524,2052544,1
chr11,2052624,2052764,1
chr11,2052924,2053064,1
chr11,2053124,2053224,1
chr11,2053224,2053264,2
chr11,2053264,2053324,1
chr11,2053324,2053384,2
chr11,2053384,2053464,1
chr11,2053804,2053964,1
chr11,2054384,2054464,1
chr11,2054464,2054544,2
chr11,2054544,2054624,1
chr11,2055084,2055224,1
chr11,2055344,2055384,1
chr11,2055384,2055544,2
chr11,2055544,2055624,1
chr11,2055864,2055904,1
chr11,2055904,2056004,2
chr11,2056004,2056044,1
chr11,2056684,2056824,1
chr11,2056824,2056844,3
chr11,2056844,2056964,2
chr11,2056964,2056984,4
chr11,2056984,2057044,2
chr11,2057044,2057124,3
chr11,2057124,2057204,1
chr11,2057284,2057444,1
chr11,2058144,2058264,1
chr11,2058264,2058284,2
chr11,2058284,2058424,1
chr11,2058584,2058744,1
chr11,2058824,2058964,1
chr11,2059244,2059404,1
chr11,2059504,2059664,1
chr11,2060004,2060044,1
chr11,2060044,2060104,2
chr11,2060104,2060164,3
chr11,2060164,2060184,2
chr11,2060184,2060264,1
chr11,2061104,2061264,1
chr11,2061504,2061664,1
chr11,2061744,2061904,1
chr11,2062084,2062224,1
chr11,2062244,2062404,1
chr11,2062764,2062784,1
chr11,2062784,2062924,2
chr11,2063704,2063844,1
chr11,2064384,2064664,1
chr11,2064984,2065144,1
chr11,2065184,2065484,1
chr11,2065724,2066044,1
chr11,2066064,2066364,1
chr11,2066864,2066904,1
chr11,2066904,2067024,2
chr11,2067024,2067064,1
chr11,2067144,2067164,3
chr11,2067164,2067184,6
chr11,2067184,2067204,7
chr11,2067204,2067244,9
chr11,2067244,2067284,10
chr11,2067284,2067304,9
chr11,2067304,2067324,5
chr11,2067324,2067344,7
chr11,2067344,2067364,9
chr11,2067364,2067384,17
chr11,2067384,2067424,33
chr11,2067424,2067444,41
chr11,2067444,2067464,63
chr11,2067464,2067484,72
chr11,2067484,2067504,79
chr11,2067504,2067524,71
chr11,2067524,2067564,56
chr11,2067564,2067584,55
chr11,2067584,2067604,36
chr11,2067604,2067624,27
chr11,2067624,2067644,10
chr11,2067644,2067664,5
chr11,2067664,2067744,2
chr11,2067744,2067764,1
chr11,2067764,2067824,3
chr11,2067824,2067924,2
chr11,2068044,2068124,1
chr11,2068124,2068184,2
chr11,2068184,2068284,1
chr11,2068424,2068584,1
chr11,2068824,2068984,1
chr11,2069204,2069364,1
chr11,2070404,2070444,1
chr11,2070444,2070504,2
chr11,2070504,2070544,3
chr11,2070544,2070604,2
chr11,2070604,2070664,1
chr11,2070684,2070784,1
chr11,2070784,2070824,2
chr11,2070824,2070924,4
chr11,2070924,2070964,3
chr11,2070964,2070984,2
chr11,2071184,2071344,1
chr11,2071984,2072124,1
chr11,2072184,2072404,1
chr11,2072404,2072504,2
chr11,2072504,2072544,1
chr11,2072584,2072724,1
chr11,2072864,2073024,1
chr11,2073084,2073244,1
chr11,2073364,2073524,2
chr11,2073544,2073564,1
chr11,2073564,2073584,2
chr11,2073584,2073604,4
chr11,2073604,2073684,5
chr11,2073684,2073724,4
chr11,2073724,2073764,1
chr11,2074684,2074764,1
chr11,2074764,2074844,2
chr11,2074844,2074904,1
chr11,2075184,2075224,1
chr11,2075224,2075284,2
chr11,2075284,2075344,3
chr11,2075344,2075384,2
chr11,2075384,2075404,4
chr11,2075404,2075524,5
chr11,2075524,2075544,3
chr11,2075544,2075564,1
chr11,2075564,2075584,2
chr11,2075584,2075604,3
chr11,2075604,2075624,2
chr11,2075624,2075704,3
chr11,2075704,2075784,2
chr11,2075784,2075804,1
chr11,2075804,2075884,2
chr11,2075884,2075904,1
chr11,2075904,2075924,2
chr11,2075924,2075964,3
chr11,2075964,2076044,2
chr11,2076044,2076064,1
chr11,2076144,2076284,3
chr11,2076284,2076304,2
chr11,2076844,2076904,1
chr11,2076904,2076964,2
chr11,2076964,2076984,3
chr11,2076984,2077124,2
chr11,2077124,2077224,1
chr11,2077424,2077584,1
chr11,2077964,2078104,1
chr11,2078104,2078124,2
chr11,2078124,2078264,1
chr11,2078324,2078344,2
chr11,2078344,2078464,5
chr11,2078464,2078484,3
chr11,2078484,2078504,2
chr11,2078544,2078704,1
chr11,2078904,2079044,1
chr11,2079344,2079504,1
chr11,2079544,2079604,1
chr11,2079604,2079624,2
chr11,2079624,2079684,4
chr11,2079684,2079744,3
chr11,2079744,2079764,2
chr11,2080064,2080124,1
chr11,2080124,2080204,2
chr11,2080204,2080264,1
chr11,2080304,2080444,1
chr11,2080704,2080844,1
chr11,2080944,2081104,1
chr11,2081264,2081424,1
chr11,2081644,2081704,1
chr11,2081704,2081784,2
chr11,2081784,2081844,1
chr11,2082124,2082284,1
chr11,2082404,2082544,1
chr11,2082564,2082704,1
chr11,2083204,2083524,1
chr11,2083704,2083924,1
chr11,2083924,2083984,2
chr11,2083984,2084064,1
chr11,2084304,2084444,1
chr11,2084684,2084824,1
chr11,2084844,2084984,1
chr11,2085684,2085704,1
chr11,2085704,2085824,2
chr11,2085824,2085864,1
chr11,2085884,2085924,1
chr11,2085924,2086024,2
chr11,2086024,2086084,1
chr11,2086564,2086704,1
chr11,2086804,2086824,1
chr11,2086824,2086944,2
chr11,2086944,2086984,1
chr11,2087264,2087424,1
chr11,2087444,2087504,1
chr11,2087504,2087604,2
chr11,2087604,2087664,1
chr11,2088444,2088484,1
chr11,2088484,2088604,2
chr11,2088604,2088624,1
chr11,2088804,2088944,1
chr11,2088944,2088964,2
chr11,2088964,2089024,1
chr11,2089024,2089084,2
chr11,2089084,2089324,1
chr11,2089824,2089984,1
chr11,2090084,2090224,1
chr11,2090824,2090964,1
chr11,2090964,2090984,2
chr11,2090984,2091124,1
chr11,2091644,2091664,1
chr11,2091664,2091784,2
chr11,2091784,2091804,3
chr11,2091804,2091904,2
chr11,2091904,2091924,3
chr11,2091924,2092044,1
chr11,2092144,2092444,1
chr11,2092784,2092804,1
chr11,2092804,2092924,2
chr11,2092924,2092944,1
chr11,2093224,2093384,1
chr11,2093424,2093444,1
chr11,2093444,2093584,2
chr11,2094544,2094684,1
chr11,2094844,2095004,2
chr11,2095464,2095624,1
chr11,2096404,2096424,1
chr11,2096424,2096504,2
chr11,2096504,2096584,3
chr11,2096584,2096664,2
chr11,2096664,2096724,1
chr11,2096784,2096864,2
chr11,2096864,2096944,3
chr11,2096944,2097024,1
chr11,2097564,2097604,1
chr11,2097604,2097724,2
chr11,2097724,2097764,1
chr11,2097784,2097864,1
chr11,2097864,2097944,2
chr11,2097944,2098144,1
chr11,2098444,2098584,1
chr11,2098604,2098744,1
chr11,2098744,2098764,2
chr11,2098764,2098904,1
chr11,2099584,2099644,1
chr11,2099644,2099724,2
chr11,2099724,2099744,3
chr11,2099744,2099784,2
chr11,2099784,2099864,1
chr11,2099864,2099884,2
chr11,2099884,2100004,1
chr11,2100184,2100324,1
chr11,2100424,2100564,1
chr11,2101224,2101384,1
chr11,2101444,2101504,1
chr11,2101504,2101584,2
chr11,2101584,2101644,1
chr11,2101964,2101984,1
chr11,2101984,2102124,3
chr11,2102124,2102144,1
chr11,2103824,2103964,1
chr11,2104724,2104884,1
chr11,2105004,2105164,1
chr11,2105364,2105384,1
chr11,2105384,2105504,2
chr11,2105504,2105524,1
chr11,2105524,2105544,2
chr11,2105544,2105564,1
chr11,2105564,2105684,2
chr11,2105684,2105704,1
chr11,2105964,2106104,1
chr11,2108344,2108384,1
chr11,2108384,2108424,2
chr11,2108424,2108504,3
chr11,2108504,2108524,2
chr11,2108524,2108564,1
chr11,2109084,2109164,1
chr11,2109164,2109384,2
chr11,2109384,2109464,1
chr11,2109584,2109744,1
chr11,2109984,2110124,1
chr11,2110364,2110524,1
chr11,2110804,2110864,1
chr11,2110864,2110884,2
chr11,2110884,2110964,3
chr11,2110964,2111044,2
chr11,2111044,2111104,1
chr11,2111104,2111164,2
chr11,2111164,2111244,1
chr11,2111344,2111504,1
chr11,2111844,2112004,1
chr11,2112144,2112304,1
chr11,2113104,2113264,1
chr11,2113884,2114044,1
chr11,2114104,2114124,1
chr11,2114124,2114264,2
chr11,2114264,2114424,1
chr11,2114784,2114844,1
chr11,2114844,2114944,2
chr11,2114944,2114984,1
chr11,2115044,2115064,2
chr11,2115064,2115084,3
chr11,2115084,2115104,4
chr11,2115104,2115124,9
chr11,2115124,2115144,12
chr11,2115144,2115164,13
chr11,2115164,2115184,16
chr11,2115184,2115204,15
chr11,2115204,2115244,13
chr11,2115244,2115264,8
chr11,2115264,2115284,6
chr11,2115284,2115304,3
chr11,2115404,2115544,1
chr11,2115564,2115684,1
chr11,2115684,2115784,2
chr11,2115784,2115824,3
chr11,2115824,2115864,2
chr11,2115864,2115924,1
chr11,2115944,2116104,1
chr11,2116544,2116684,2
chr11,2116684,2116704,1
chr11,2117264,2117404,1
chr11,2118064,2118204,1
chr11,2118444,2118584,1
chr11,2118704,2118844,1
chr11,2118944,2119104,1
chr11,2119324,2119364,1
chr11,2119364,2119464,2
chr11,2119464,2119504,1
chr11,2119744,2119904,1
chr11,2120444,2120524,1
chr11,2120524,2120664,2
chr11,2120664,2120764,1
chr11,2121104,2121164,1
chr11,2121164,2121244,2
chr11,2121244,2121324,1
chr11,2121404,2121444,1
chr11,2121444,2121544,2
chr11,2121544,2121744,1
chr11,2122284,2122344,1
chr11,2122344,2122424,2
chr11,2122424,2122484,1
chr11,2122724,2122864,1
chr11,2123664,2123684,1
chr11,2123684,2123704,2
chr11,2123704,2123804,3
chr11,2123804,2123824,2
chr11,2123824,2123844,1
chr11,2123844,2123864,2
chr11,2123864,2123944,1
chr11,2123944,2124004,3
chr11,2124004,2124084,2
chr11,2124084,2124104,1
chr11,2124164,2124264,1
chr11,2124264,2124304,2
chr11,2124304,2124324,1
chr11,2124324,2124424,3
chr11,2124424,2124444,2
chr11,2124444,2124464,3
chr11,2124464,2124484,2
chr11,2124484,2124504,1
chr11,2124504,2124584,2
chr11,2124584,2124604,1
chr11,2124604,2124644,3
chr11,2124644,2124744,2
chr11,2124744,2124764,3
chr11,2124764,2124884,2
chr11,2125284,2125344,1
chr11,2125344,2125424,2
chr11,2125424,2125484,1
chr11,2125584,2125724,1
chr11,2125864,2126004,1
chr11,2126044,2126184,1
chr11,2126304,2126444,2
chr11,2126804,2126964,1
chr11,2127304,2127404,1
chr11,2127404,2127444,2
chr11,2127444,2127464,3
chr11,2127464,2127544,2
chr11,2127544,2127604,1
chr11,2127664,2127884,1
chr11,2127884,2127904,2
chr11,2127904,2127944,3
chr11,2127944,2127964,4
chr11,2127964,2128044,3
chr11,2128044,2128064,1
chr11,2128064,2128084,3
chr11,2128084,2128104,4
chr11,2128104,2128124,3
chr11,2128124,2128144,4
chr11,2128144,2128224,5
chr11,2128224,2128244,3
chr11,2128244,2128284,2
chr11,2128284,2128344,1
chr11,2128344,2128424,4
chr11,2128424,2128464,5
chr11,2128464,2128484,4
chr11,2128484,2128504,2
chr11,2128504,2128524,3
chr11,2128524,2128564,4
chr11,2128564,2128644,3
chr11,2128644,2128664,2
chr11,2128664,2128684,1
chr11,2128764,2128884,1
chr11,2128884,2128904,2
chr11,2128904,2128924,1
chr11,2128924,2128944,2
chr11,2128944,2128964,3
chr11,2128964,2129044,4
chr11,2129044,2129064,3
chr11,2129064,2129104,2
chr11,2129124,2129144,1
chr11,2129144,2129224,3
chr11,2129224,2129244,4
chr11,2129244,2129284,5
chr11,2129284,2129324,4
chr11,2129324,2129404,6
chr11,2129404,2129424,7
chr11,2129424,2129444,8
chr11,2129444,2129464,7
chr11,2129464,2129484,5
chr11,2129484,2129544,6
chr11,2129544,2129584,5
chr11,2129584,2129684,3
chr11,2129684,2129704,1
chr11,2129704,2129724,2
chr11,2129724,2129744,3
chr11,2129744,2129764,4
chr11,2129764,2129804,5
chr11,2129804,2129824,9
chr11,2129824,2129844,24
chr11,2129844,2129864,35
chr11,2129864,2129884,37
chr11,2129884,2129904,44
chr11,2129904,2129924,50
chr11,2129924,2129944,54
chr11,2129944,2129964,51
chr11,2129964,2129984,50
chr11,2129984,2130004,35
chr11,2130004,2130024,25
chr11,2130024,2130044,26
chr11,2130044,2130064,17
chr11,2130064,2130084,7
chr11,2130084,2130124,9
chr11,2130124,2130144,6
chr11,2130144,2130164,4
chr11,2130164,2130204,3
chr11,2130204,2130244,4
chr11,2130244,2130264,3
chr11,2130264,2130344,2
chr11,2130344,2130384,1
chr11,2130524,2130684,1
chr11,2131024,2131184,1
chr11,2131364,2131404,1
chr11,2131404,2131504,2
chr11,2131504,2131584,1
chr11,2131584,2131664,2
chr11,2131664,2131684,3
chr11,2131684,2131704,4
chr11,2131704,2131744,3
chr11,2131744,2131824,2
chr11,2131824,2132004,1
chr11,2132204,2132364,1
chr11,2132424,2132564,1
chr11,2132784,2132944,1
chr11,2133164,2133284,1
chr11,2133284,2133304,3
chr11,2133304,2133424,2
chr11,2133464,2133544,1
chr11,2133544,2133604,2
chr11,2133604,2133664,1
chr11,2133664,2133684,2
chr11,2133684,2133824,1
chr11,2133844,2133904,1
chr11,2133904,2133984,2
chr11,2133984,2134064,1
chr11,2134144,2134304,1
chr11,2134324,2134344,3
chr11,2134344,2134384,5
chr11,2134384,2134404,6
chr11,2134404,2134424,7
chr11,2134424,2134444,10
chr11,2134444,2134464,11
chr11,2134464,2134484,10
chr11,2134484,2134524,6
chr11,2134524,2134544,5
chr11,2134544,2134564,4
chr11,2134564,2134584,2
chr11,2135804,2135944,1
chr11,2137104,2137244,1
chr11,2137244,2137264,2
chr11,2137264,2137404,1
chr11,2138444,2138564,1
chr11,2138564,2138604,2
chr11,2138604,2138704,1
chr11,2140284,2140444,1
chr11,2140784,2140924,1
chr11,2141044,2141184,1
chr11,2141204,2141524,1
chr11,2141724,2141824,1
chr11,2141824,2141884,2
chr11,2141884,2141964,1
chr11,2142064,2142104,1
chr11,2142104,2142144,2
chr11,2142144,2142164,3
chr11,2142164,2142204,4
chr11,2142204,2142244,3
chr11,2142244,2142264,2
chr11,2142264,2142284,3
chr11,2142284,2142304,2
chr11,2142304,2142384,1
chr11,2142384,2142404,2
chr11,2142404,2142464,1
chr11,2142464,2142544,3
chr11,2142544,2142604,2
chr11,2142644,2142784,1
chr11,2143064,2143144,1
chr11,2143144,2143224,3
chr11,2143224,2143304,2
chr11,2143404,2143504,1
chr11,2143504,2143564,2
chr11,2143564,2143644,1
chr11,2143684,2143844,1
chr11,2144044,2144184,1
chr11,2144224,2144364,1
chr11,2144484,2144504,1
chr11,2144504,2144624,2
chr11,2144624,2144644,1
chr11,2144664,2144724,1
chr11,2144724,2144824,2
chr11,2144824,2144844,1
chr11,2144844,2144984,2
chr11,2144984,2145024,1
chr11,2145044,2145184,1
chr11,2145504,2145644,1
chr11,2145944,2146084,1
chr11,2146084,2146104,2
chr11,2146104,2146224,3
chr11,2146224,2146244,2
chr11,2146244,2146264,1
chr11,2146364,2146384,1
chr11,2146384,2146504,2
chr11,2146504,2146544,1
chr11,2146564,2146704,1
chr11,2146704,2146804,2
chr11,2146804,2146844,3
chr11,2146844,2146864,2
chr11,2146864,2146964,1
chr11,2147264,2147524,1
chr11,2147524,2147564,2
chr11,2147564,2147684,1
chr11,2147784,2147844,1
chr11,2147844,2147904,2
chr11,2147904,2147944,3
chr11,2147944,2147984,2
chr11,2147984,2148024,1
chr11,2148024,2148324,2
chr11,2148324,2148344,1
chr11,2148484,2148504,1
chr11,2148504,2148624,2
chr11,2148624,2148644,1
chr11,2149184,2149324,1
chr11,2149624,2149764,1
chr11,2150164,2150304,1
chr11,2150964,2151084,1
chr11,2151084,2151104,2
chr11,2151104,2151124,1
chr11,2151124,2151244,2
chr11,2151244,2151264,1
chr11,2151364,2151464,1
chr11,2151464,2151504,2
chr11,2151504,2151584,1
chr11,2151584,2151604,2
chr11,2151604,2151724,1
chr11,2151984,2152044,1
chr11,2152044,2152144,2
chr11,2152144,2152204,1
chr11,2152344,2152384,1
chr11,2152384,2152504,2
chr11,2152504,2152544,1
chr11,2153244,2153304,1
chr11,2153304,2153404,2
chr11,2153404,2153444,1
chr11,2153684,2153824,1
chr11,2154164,2154204,1
chr11,2154204,2154244,2
chr11,2154244,2154304,3
chr11,2154304,2154364,2
chr11,2154364,2154384,1
chr11,2154384,2154404,2
chr11,2154404,2154444,1
chr11,2154444,2154464,2
chr11,2154464,2154504,3
chr11,2154504,2154544,4
chr11,2154544,2154624,3
chr11,2154624,2154664,2
chr11,2154664,2154724,1
chr11,2154924,2155044,1
chr11,2155044,2155064,2
chr11,2155064,2155204,1
chr11,2155524,2155664,1
chr11,2155824,2155964,1
chr11,2156004,2156144,1
chr11,2156304,2156444,1
chr11,2156544,2156644,1
chr11,2156644,2156684,2
chr11,2156684,2156784,1
chr11,2156844,2156964,3
chr11,2156964,2156984,4
chr11,2156984,2157004,3
chr11,2157004,2157024,2
chr11,2157024,2157104,4
chr11,2157104,2157164,3
chr11,2157164,2157184,2
chr11,2157744,2157804,1
chr11,2157804,2157864,2
chr11,2157864,2157904,3
chr11,2157904,2157964,2
chr11,2157964,2158004,1
chr11,2158444,2158464,1
chr11,2158464,2158584,2
chr11,2158584,2158604,1
chr11,2158844,2158964,1
chr11,2158964,2158984,2
chr11,2158984,2159124,1
chr11,2159184,2159224,1
chr11,2159224,2159324,3
chr11,2159324,2159364,2
chr11,2159364,2159384,1
chr11,2159624,2159784,1
chr11,2160084,2160244,1
chr11,2160704,2160844,1
chr11,2161124,2161264,1
chr11,2161384,2161444,1
chr11,2161444,2161524,2
chr11,2161524,2161564,1
chr11,2161564,2161584,2
chr11,2161584,2161644,1
chr11,2161644,2161724,2
chr11,2161724,2161804,1
chr11,2162404,2162544,1
chr11,2162584,2162724,1
chr11,2162724,2162844,3
chr11,2162844,2162864,4
chr11,2162864,2162884,3
chr11,2162884,2162984,1
chr11,2163144,2163384,1
chr11,2163384,2163424,2
chr11,2163424,2163544,1
chr11,2163604,2163744,1
chr11,2164124,2164244,1
chr11,2164244,2164284,2
chr11,2164284,2164364,1
chr11,2164364,2164384,2
chr11,2164384,2164524,1
chr11,2164544,2164604,2
chr11,2164604,2164644,4
chr11,2164644,2164664,6
chr11,2164664,2164684,7
chr11,2164684,2164704,6
chr11,2164704,2164744,5
chr11,2164744,2164784,3
chr11,2164784,2164984,1
chr11,2165064,2165084,2
chr11,2165084,2165224,3
chr11,2165224,2165264,1
chr11,2165264,2165364,2
chr11,2165364,2165384,3
chr11,2165384,2165424,2
chr11,2165424,2165504,3
chr11,2165504,2165544,2
chr11,2165544,2165584,1
chr11,2165684,2165844,1
chr11,2165904,2166004,1
chr11,2166004,2166064,2
chr11,2166064,2166104,1
chr11,2166104,2166164,2
chr11,2166164,2166244,1
chr11,2166384,2166504,1
chr11,2166504,2166544,2
chr11,2166544,2166604,1
chr11,2166604,2166744,2
chr11,2166744,2166784,1
chr11,2166824,2166924,2
chr11,2166924,2166984,4
chr11,2166984,2167064,2
chr11,2167064,2167084,3
chr11,2167084,2167224,1
chr11,2167244,2167264,1
chr11,2167264,2167304,2
chr11,2167304,2167404,3
chr11,2167404,2167424,2
chr11,2167424,2167444,1
chr11,2167604,2167664,1
chr11,2167664,2167744,2
chr11,2167744,2167804,1
chr11,2168184,2168204,1
chr11,2168204,2168304,2
chr11,2168304,2168324,4
chr11,2168324,2168344,3
chr11,2168344,2168384,2
chr11,2168384,2168404,3
chr11,2168404,2168444,4
chr11,2168444,2168464,3
chr11,2168464,2168524,2
chr11,2168524,2168544,1
