V1,V2,V3,V4
chr11,2014780,2014785,28
chr11,2014785,2014790,14
chr11,2014790,2014792,17
chr11,2014792,2014798,21
chr11,2014798,2014802,20
chr11,2014802,2014804,23
chr11,2014804,2014805,24
chr11,2014805,2014806,23
chr11,2014806,2014807,24
chr11,2014807,2014808,23
chr11,2014808,2014809,26
chr11,2014809,2014810,31
chr11,2014810,2014812,36
chr11,2014812,2014813,40
chr11,2014813,2014814,42
chr11,2014814,2014815,43
chr11,2014815,2014816,42
chr11,2014816,2014819,45
chr11,2014819,2014822,46
chr11,2014822,2014823,43
chr11,2014823,2014824,44
chr11,2014824,2014825,45
chr11,2014825,2014827,44
chr11,2014827,2014828,45
chr11,2014828,2014830,47
chr11,2014830,2014831,46
chr11,2014831,2014832,47
chr11,2014832,2014836,48
chr11,2014836,2014837,49
chr11,2014837,2014839,54
chr11,2014839,2014840,51
chr11,2014840,2014841,55
chr11,2014841,2014843,52
chr11,2014843,2014846,51
chr11,2014846,2014847,55
chr11,2014847,2014849,57
chr11,2014849,2014851,56
chr11,2014851,2014853,57
chr11,2014853,2014854,55
chr11,2014854,2014855,56
chr11,2014855,2014857,54
chr11,2014857,2014858,55
chr11,2014858,2014859,50
chr11,2014859,2014861,44
chr11,2014861,2014862,43
chr11,2014862,2014863,42
chr11,2014863,2014865,41
chr11,2014865,2014868,42
chr11,2014868,2014870,44
chr11,2014870,2014872,45
chr11,2014872,2014874,44
chr11,2014874,2014876,42
chr11,2014876,2014877,41
chr11,2014877,2014880,40
chr11,2014880,2014881,35
chr11,2014881,2014885,32
chr11,2014885,2014886,31
chr11,2014886,2014888,26
chr11,2014888,2014889,25
chr11,2014889,2014890,23
chr11,2014890,2014891,22
chr11,2014891,2014894,17
chr11,2014894,2014899,18
chr11,2014899,2014900,14
chr11,2014900,2014902,13
chr11,2014902,2014911,10
chr11,2014911,2014916,8
chr11,2014916,2014918,9
chr11,2014918,2014919,10
chr11,2014919,2014921,6
chr11,2014921,2014928,7
chr11,2014928,2014931,10
chr11,2014931,2014942,12
chr11,2014942,2014943,16
chr11,2014943,2014952,15
chr11,2014952,2014955,14
chr11,2014955,2014957,15
chr11,2014957,2014959,21
chr11,2014959,2014961,18
chr11,2014961,2014962,22
chr11,2014962,2014965,19
chr11,2014965,2014970,16
chr11,2014970,2014974,15
chr11,2014974,2014976,16
chr11,2014976,2014989,12
chr11,2014989,2014991,11
chr11,2014991,2014992,5
chr11,2014992,2014995,6
chr11,2014995,2015023,2
chr11,2015023,2015032,1
chr11,2015032,2015041,2
chr11,2015041,2015049,1
chr11,2015049,2015081,2
chr11,2015081,2015098,1
chr11,2015520,2015554,1
chr11,2015620,2015627,1
chr11,2015627,2015634,3
chr11,2015634,2015635,4
chr11,2015635,2015669,7
chr11,2015669,2015676,6
chr11,2015676,2015683,4
chr11,2015683,2015684,3
chr11,2016374,2016423,6
chr11,2016519,2016568,1
chr11,2016619,2016653,8
chr11,2016781,2016830,1
chr11,2017138,2017187,4
chr11,2018301,2018350,4
chr11,2019687,2019721,1
chr11,2019882,2019916,2
chr11,2020006,2020055,1
chr11,2020250,2020299,1
chr11,2020515,2020549,2
chr11,2021103,2021137,2
chr11,2021327,2021351,1
chr11,2021351,2021376,2
chr11,2021376,2021400,1
chr11,2022608,2022611,2
chr11,2022611,2022645,3
chr11,2022645,2022657,2
chr11,2022754,2022803,1
chr11,2023128,2023177,4
chr11,2023324,2023342,6
chr11,2023342,2023358,7
chr11,2023358,2023376,1
chr11,2023678,2023712,1
chr11,2023839,2023888,1
chr11,2024741,2024790,2
chr11,2025061,2025110,3
chr11,2025238,2025272,2
chr11,2025286,2025299,2
chr11,2025299,2025302,7
chr11,2025302,2025333,13
chr11,2025333,2025335,8
chr11,2025335,2025336,6
chr11,2025347,2025396,1
chr11,2025421,2025455,3
chr11,2025622,2025671,1
chr11,2025714,2025748,1
chr11,2027208,2027242,1
chr11,2027276,2027325,1
chr11,2027337,2027371,1
chr11,2027589,2027623,1
chr11,2027874,2027923,1
chr11,2028356,2028390,1
chr11,2028451,2028485,2
chr11,2029038,2029087,4
chr11,2029273,2029307,2
chr11,2029580,2029614,3
chr11,2029740,2029774,1
chr11,2029827,2029876,2
chr11,2029981,2030030,2
chr11,2030117,2030127,3
chr11,2030127,2030151,11
chr11,2030151,2030161,8
chr11,2030175,2030224,1
chr11,2030997,2031046,3
chr11,2031461,2031495,1
chr11,2031502,2031551,1
chr11,2031599,2031621,1
chr11,2031621,2031633,2
chr11,2031633,2031648,3
chr11,2031648,2031670,2
chr11,2031670,2031682,1
chr11,2031688,2031737,1
chr11,2031928,2031977,1
chr11,2032531,2032565,2
chr11,2032647,2032681,10
chr11,2032688,2032722,1
chr11,2032731,2032765,6
chr11,2032907,2032956,2
chr11,2033288,2033313,1
chr11,2033313,2033337,2
chr11,2033337,2033362,1
chr11,2033691,2033725,3
chr11,2034548,2034582,2
chr11,2035518,2035567,3
chr11,2036167,2036201,2
chr11,2036666,2036699,1
chr11,2036699,2036715,3
chr11,2036715,2036748,2
chr11,2037180,2037229,1
chr11,2037489,2037538,1
chr11,2037756,2037770,1
chr11,2037770,2037777,2
chr11,2037777,2037783,3
chr11,2037783,2037786,4
chr11,2037786,2037790,5
chr11,2037790,2037798,4
chr11,2037798,2037810,5
chr11,2037810,2037811,6
chr11,2037811,2037819,5
chr11,2037819,2037832,4
chr11,2037832,2037835,3
chr11,2037835,2037840,2
chr11,2037840,2037847,7
chr11,2037847,2037859,6
chr11,2037859,2037874,5
chr11,2038182,2038230,1
chr11,2038320,2038369,1
chr11,2038574,2038608,1
chr11,2038652,2038701,1
chr11,2039196,2039230,1
chr11,2040255,2040304,2
chr11,2040563,2040580,1
chr11,2040580,2040611,11
chr11,2040611,2040612,21
chr11,2040612,2040614,20
chr11,2040614,2040625,10
chr11,2040625,2040645,11
chr11,2040645,2040650,1
chr11,2040650,2040659,2
chr11,2040659,2040699,1
chr11,2041542,2041591,4
chr11,2041723,2041757,1
chr11,2041886,2041920,5
chr11,2042009,2042058,1
chr11,2042116,2042165,1
chr11,2042553,2042587,2
chr11,2042597,2042646,1
chr11,2043134,2043140,1
chr11,2043140,2043148,6
chr11,2043148,2043155,7
chr11,2043155,2043174,8
chr11,2043174,2043183,3
chr11,2043183,2043197,2
chr11,2043197,2043204,1
chr11,2043501,2043550,1
chr11,2043791,2043825,3
chr11,2044010,2044059,3
chr11,2044623,2044672,1
chr11,2045517,2045566,1
chr11,2046708,2046757,2
chr11,2047441,2047475,2
chr11,2048021,2048070,4
chr11,2048355,2048404,1
chr11,2048584,2048633,3
chr11,2049050,2049099,1
chr11,2049207,2049256,4
chr11,2051865,2051893,3
chr11,2051893,2051911,4
chr11,2051911,2051914,6
chr11,2051914,2051942,3
chr11,2051942,2051945,2
chr11,2052045,2052094,1
chr11,2052096,2052112,4
chr11,2052112,2052115,5
chr11,2052115,2052145,6
chr11,2052145,2052147,2
chr11,2052147,2052161,5
chr11,2052161,2052164,4
chr11,2052164,2052190,3
chr11,2052190,2052196,14
chr11,2052196,2052206,11
chr11,2052206,2052209,12
chr11,2052209,2052214,17
chr11,2052214,2052222,19
chr11,2052222,2052224,20
chr11,2052224,2052227,10
chr11,2052227,2052232,11
chr11,2052232,2052236,14
chr11,2052236,2052239,20
chr11,2052239,2052243,19
chr11,2052243,2052244,17
chr11,2052244,2052249,21
chr11,2052249,2052250,25
chr11,2052250,2052255,34
chr11,2052255,2052256,33
chr11,2052256,2052258,32
chr11,2052258,2052263,29
chr11,2052263,2052266,27
chr11,2052266,2052270,25
chr11,2052270,2052274,21
chr11,2052274,2052276,22
chr11,2052276,2052281,21
chr11,2052281,2052283,20
chr11,2052283,2052289,16
chr11,2052289,2052292,17
chr11,2052292,2052293,19
chr11,2052293,2052299,15
chr11,2052299,2052301,6
chr11,2052301,2052319,7
chr11,2052319,2052323,5
chr11,2052323,2052338,4
chr11,2052338,2052341,3
chr11,2052341,2052350,1
chr11,2052353,2052371,8
chr11,2052371,2052382,9
chr11,2052382,2052402,14
chr11,2052402,2052405,6
chr11,2052405,2052406,5
chr11,2052406,2052416,7
chr11,2052416,2052431,3
chr11,2052431,2052455,2
chr11,2052474,2052523,1
chr11,2052582,2052631,5
chr11,2052658,2052707,1
chr11,2052954,2053003,1
chr11,2053217,2053266,1
chr11,2053596,2053630,8
chr11,2053878,2053927,4
chr11,2053942,2053991,1
chr11,2054031,2054080,2
chr11,2054520,2054554,7
chr11,2054602,2054636,4
chr11,2054827,2054836,5
chr11,2054836,2054861,7
chr11,2054861,2054870,2
chr11,2054893,2054942,2
chr11,2055127,2055161,4
chr11,2056975,2057009,2
chr11,2057099,2057133,2
chr11,2057534,2057583,1
chr11,2058020,2058024,4
chr11,2058024,2058054,15
chr11,2058054,2058058,11
chr11,2058260,2058284,4
chr11,2058284,2058294,11
chr11,2058294,2058318,7
chr11,2058360,2058394,1
chr11,2059574,2059623,1
chr11,2061759,2061808,2
chr11,2062008,2062036,3
chr11,2062036,2062057,7
chr11,2062057,2062085,4
chr11,2062306,2062355,5
chr11,2062956,2062990,1
chr11,2063375,2063409,3
chr11,2063697,2063746,1
chr11,2063970,2064019,10
chr11,2064252,2064283,2
chr11,2064283,2064301,6
chr11,2064301,2064332,4
chr11,2064417,2064422,1
chr11,2064422,2064466,6
chr11,2064466,2064471,5
chr11,2064777,2064797,1
chr11,2064797,2064826,2
chr11,2064826,2064846,1
chr11,2065425,2065474,1
chr11,2066136,2066185,1
chr11,2066187,2066228,1
chr11,2066228,2066236,2
chr11,2066236,2066277,1
chr11,2066452,2066501,1
chr11,2066894,2066943,1
chr11,2066956,2066958,1
chr11,2066958,2066965,6
chr11,2066965,2066979,13
chr11,2066979,2066992,26
chr11,2066992,2066999,21
chr11,2066999,2067002,14
chr11,2067002,2067005,16
chr11,2067005,2067010,15
chr11,2067010,2067013,16
chr11,2067013,2067027,5
chr11,2067027,2067028,8
chr11,2067028,2067034,6
chr11,2067034,2067044,8
chr11,2067044,2067051,7
chr11,2067051,2067070,5
chr11,2067070,2067076,8
chr11,2067076,2067083,5
chr11,2067083,2067119,3
chr11,2067143,2067177,4
chr11,2067239,2067288,3
chr11,2067383,2067432,2
chr11,2068201,2068235,1
chr11,2068368,2068417,1
chr11,2069462,2069496,7
chr11,2069784,2069833,1
chr11,2070678,2070727,1
chr11,2071218,2071267,1
chr11,2072037,2072086,3
chr11,2073842,2073891,1
chr11,2074442,2074476,8
chr11,2074767,2074816,4
chr11,2074956,2074990,4
chr11,2075320,2075354,4
chr11,2076029,2076063,1
chr11,2076755,2076789,7
chr11,2077622,2077671,1
chr11,2078172,2078221,1
chr11,2081938,2081987,2
chr11,2082279,2082313,1
chr11,2082706,2082755,2
chr11,2084181,2084230,7
chr11,2084478,2084512,1
chr11,2084603,2084652,1
chr11,2085232,2085281,5
chr11,2087376,2087410,9
chr11,2088519,2088553,1
chr11,2088759,2088808,2
chr11,2089128,2089177,1
chr11,2090292,2090341,1
chr11,2090841,2090875,9
chr11,2091448,2091497,4
chr11,2091692,2091741,3
chr11,2092748,2092797,3
chr11,2094151,2094200,2
chr11,2094212,2094246,6
chr11,2094520,2094569,1
chr11,2094593,2094611,6
chr11,2094611,2094626,8
chr11,2094626,2094627,9
chr11,2094627,2094645,3
chr11,2094645,2094660,1
chr11,2094817,2094866,1
chr11,2095864,2095898,4
chr11,2096551,2096600,2
chr11,2096649,2096698,2
chr11,2097577,2097626,7
chr11,2098673,2098702,1
chr11,2098702,2098722,2
chr11,2098722,2098736,1
chr11,2099371,2099420,1
chr11,2099521,2099570,1
chr11,2100281,2100330,4
chr11,2100638,2100672,12
chr11,2100978,2101027,1
chr11,2101164,2101197,2
chr11,2101197,2101199,3
chr11,2101199,2101213,4
chr11,2101213,2101226,2
chr11,2101226,2101228,12
chr11,2101228,2101233,14
chr11,2101233,2101236,13
chr11,2101236,2101238,21
chr11,2101238,2101242,28
chr11,2101242,2101243,32
chr11,2101243,2101246,39
chr11,2101246,2101252,38
chr11,2101252,2101257,40
chr11,2101257,2101258,48
chr11,2101258,2101259,50
chr11,2101259,2101260,52
chr11,2101260,2101262,42
chr11,2101262,2101263,40
chr11,2101263,2101270,47
chr11,2101270,2101272,44
chr11,2101272,2101276,45
chr11,2101276,2101277,41
chr11,2101277,2101286,34
chr11,2101286,2101287,33
chr11,2101287,2101288,26
chr11,2101288,2101289,33
chr11,2101289,2101291,37
chr11,2101291,2101303,32
chr11,2101303,2101307,38
chr11,2101307,2101308,36
chr11,2101308,2101312,34
chr11,2101312,2101319,27
chr11,2101319,2101321,22
chr11,2101321,2101322,21
chr11,2101322,2101325,14
chr11,2101325,2101329,11
chr11,2101329,2101335,17
chr11,2101335,2101337,16
chr11,2101337,2101338,10
chr11,2101338,2101352,6
chr11,2101352,2101361,15
chr11,2101361,2101363,17
chr11,2101363,2101386,11
chr11,2101386,2101395,2
chr11,2101783,2101801,1
chr11,2101801,2101832,3
chr11,2101832,2101835,2
chr11,2102359,2102408,3
chr11,2102895,2102944,1
chr11,2104314,2104327,1
chr11,2104327,2104361,2
chr11,2104361,2104363,1
chr11,2105976,2106025,2
chr11,2106216,2106265,4
chr11,2107367,2107401,1
chr11,2107465,2107499,2
chr11,2108028,2108062,2
chr11,2108661,2108695,1
chr11,2109367,2109401,1
chr11,2109465,2109499,1
chr11,2111489,2111523,2
chr11,2113375,2113409,2
chr11,2114623,2114672,2
chr11,2119129,2119151,2
chr11,2119151,2119178,6
chr11,2119178,2119185,4
chr11,2119239,2119288,1
chr11,2119507,2119541,1
chr11,2119940,2119989,1
chr11,2120051,2120100,3
chr11,2120347,2120396,2
chr11,2120804,2120838,2
chr11,2120934,2120983,2
chr11,2121475,2121524,2
chr11,2123132,2123166,1
chr11,2123525,2123574,6
chr11,2124578,2124627,5
chr11,2124687,2124720,4
chr11,2124720,2124721,7
chr11,2124721,2124769,3
chr11,2124795,2124829,4
chr11,2126239,2126249,1
chr11,2126249,2126283,9
chr11,2126283,2126288,1
chr11,2126288,2126322,4
chr11,2126535,2126551,1
chr11,2126551,2126584,2
chr11,2126584,2126600,1
chr11,2126927,2126976,3
chr11,2127010,2127059,1
chr11,2127792,2127822,5
chr11,2127822,2127826,7
chr11,2127826,2127871,2
chr11,2127963,2127997,7
chr11,2128002,2128049,3
chr11,2128049,2128051,6
chr11,2128051,2128098,3
chr11,2128107,2128126,2
chr11,2128126,2128141,3
chr11,2128141,2128148,1
chr11,2128148,2128150,4
chr11,2128150,2128154,6
chr11,2128154,2128159,11
chr11,2128159,2128160,14
chr11,2128160,2128162,13
chr11,2128162,2128163,20
chr11,2128163,2128169,22
chr11,2128169,2128174,25
chr11,2128174,2128175,32
chr11,2128175,2128182,33
chr11,2128182,2128184,37
chr11,2128184,2128188,35
chr11,2128188,2128195,36
chr11,2128195,2128196,37
chr11,2128196,2128197,30
chr11,2128197,2128201,25
chr11,2128201,2128202,29
chr11,2128202,2128203,31
chr11,2128203,2128208,26
chr11,2128208,2128209,16
chr11,2128209,2128218,21
chr11,2128218,2128226,18
chr11,2128226,2128229,21
chr11,2128229,2128231,20
chr11,2128231,2128237,21
chr11,2128237,2128240,20
chr11,2128240,2128243,22
chr11,2128243,2128250,26
chr11,2128250,2128251,22
chr11,2128251,2128258,20
chr11,2128258,2128275,14
chr11,2128275,2128280,11
chr11,2128280,2128289,6
chr11,2128289,2128292,4
chr11,2128303,2128352,1
chr11,2128366,2128415,4
chr11,2128534,2128583,1
chr11,2128904,2128953,1
chr11,2128962,2129011,1
chr11,2129088,2129103,1
chr11,2129103,2129137,3
chr11,2129137,2129146,2
chr11,2129146,2129149,13
chr11,2129149,2129152,14
chr11,2129152,2129154,12
chr11,2129154,2129173,13
chr11,2129173,2129180,14
chr11,2129180,2129198,3
chr11,2129198,2129203,2
chr11,2129203,2129205,1
chr11,2129205,2129218,2
chr11,2129218,2129222,8
chr11,2129222,2129248,7
chr11,2129248,2129252,12
chr11,2129252,2129254,21
chr11,2129254,2129257,20
chr11,2129257,2129259,24
chr11,2129259,2129267,27
chr11,2129267,2129278,21
chr11,2129278,2129285,29
chr11,2129285,2129286,30
chr11,2129286,2129290,21
chr11,2129290,2129292,23
chr11,2129292,2129294,24
chr11,2129294,2129297,25
chr11,2129297,2129300,20
chr11,2129300,2129301,23
chr11,2129301,2129304,24
chr11,2129304,2129306,25
chr11,2129306,2129307,23
chr11,2129307,2129308,25
chr11,2129308,2129311,22
chr11,2129311,2129312,31
chr11,2129312,2129314,23
chr11,2129314,2129317,32
chr11,2129317,2129324,41
chr11,2129324,2129329,47
chr11,2129329,2129330,54
chr11,2129330,2129334,55
chr11,2129334,2129335,51
chr11,2129335,2129339,50
chr11,2129339,2129341,48
chr11,2129341,2129342,47
chr11,2129342,2129343,49
chr11,2129343,2129344,48
chr11,2129344,2129348,52
chr11,2129348,2129351,45
chr11,2129351,2129353,36
chr11,2129353,2129355,35
chr11,2129355,2129356,33
chr11,2129356,2129358,31
chr11,2129358,2129359,25
chr11,2129359,2129360,28
chr11,2129360,2129361,22
chr11,2129361,2129363,23
chr11,2129363,2129364,14
chr11,2129364,2129367,21
chr11,2129367,2129370,30
chr11,2129370,2129373,32
chr11,2129373,2129374,35
chr11,2129374,2129378,37
chr11,2129378,2129379,46
chr11,2129379,2129380,47
chr11,2129380,2129390,51
chr11,2129390,2129392,56
chr11,2129392,2129393,63
chr11,2129393,2129395,59
chr11,2129395,2129396,63
chr11,2129396,2129400,67
chr11,2129400,2129401,68
chr11,2129401,2129402,61
chr11,2129402,2129403,66
chr11,2129403,2129404,69
chr11,2129404,2129406,68
chr11,2129406,2129408,71
chr11,2129408,2129409,68
chr11,2129409,2129410,70
chr11,2129410,2129411,76
chr11,2129411,2129412,80
chr11,2129412,2129413,72
chr11,2129413,2129414,69
chr11,2129414,2129415,65
chr11,2129415,2129417,67
chr11,2129417,2129418,68
chr11,2129418,2129421,69
chr11,2129421,2129422,71
chr11,2129422,2129423,68
chr11,2129423,2129424,66
chr11,2129424,2129426,61
chr11,2129426,2129427,54
chr11,2129427,2129428,55
chr11,2129428,2129429,56
chr11,2129429,2129430,51
chr11,2129430,2129433,49
chr11,2129433,2129434,50
chr11,2129434,2129435,56
chr11,2129435,2129436,59
chr11,2129436,2129437,56
chr11,2129437,2129438,57
chr11,2129438,2129439,59
chr11,2129439,2129440,62
chr11,2129440,2129441,63
chr11,2129441,2129442,64
chr11,2129442,2129443,65
chr11,2129443,2129444,60
chr11,2129444,2129446,65
chr11,2129446,2129447,68
chr11,2129447,2129448,66
chr11,2129448,2129449,71
chr11,2129449,2129450,70
chr11,2129450,2129451,69
chr11,2129451,2129452,70
chr11,2129452,2129453,69
chr11,2129453,2129454,68
chr11,2129454,2129455,70
chr11,2129455,2129459,73
chr11,2129459,2129460,69
chr11,2129460,2129461,65
chr11,2129461,2129462,64
chr11,2129462,2129463,66
chr11,2129463,2129464,75
chr11,2129464,2129466,73
chr11,2129466,2129467,72
chr11,2129467,2129468,71
chr11,2129468,2129469,74
chr11,2129469,2129470,75
chr11,2129470,2129471,73
chr11,2129471,2129472,78
chr11,2129472,2129473,81
chr11,2129473,2129476,85
chr11,2129476,2129477,84
chr11,2129477,2129479,82
chr11,2129479,2129480,80
chr11,2129480,2129481,77
chr11,2129481,2129482,80
chr11,2129482,2129483,79
chr11,2129483,2129485,81
chr11,2129485,2129486,79
chr11,2129486,2129487,78
chr11,2129487,2129488,77
chr11,2129488,2129491,74
chr11,2129491,2129496,72
chr11,2129496,2129500,67
chr11,2129500,2129502,66
chr11,2129502,2129503,63
chr11,2129503,2129504,61
chr11,2129504,2129505,55
chr11,2129505,2129508,50
chr11,2129508,2129512,49
chr11,2129512,2129514,47
chr11,2129514,2129518,53
chr11,2129518,2129521,50
chr11,2129521,2129522,47
chr11,2129522,2129524,43
chr11,2129524,2129527,44
chr11,2129527,2129530,41
chr11,2129530,2129531,38
chr11,2129531,2129532,28
chr11,2129532,2129533,20
chr11,2129533,2129535,24
chr11,2129535,2129536,22
chr11,2129536,2129538,21
chr11,2129538,2129542,18
chr11,2129542,2129546,20
chr11,2129546,2129547,16
chr11,2129547,2129548,21
chr11,2129548,2129557,14
chr11,2129557,2129563,13
chr11,2129563,2129566,14
chr11,2129566,2129567,18
chr11,2129567,2129573,15
chr11,2129573,2129580,14
chr11,2129580,2129586,16
chr11,2129586,2129591,20
chr11,2129591,2129596,18
chr11,2129596,2129608,13
chr11,2129608,2129612,20
chr11,2129612,2129613,19
chr11,2129613,2129615,24
chr11,2129615,2129616,21
chr11,2129616,2129617,19
chr11,2129617,2129620,21
chr11,2129620,2129621,22
chr11,2129621,2129629,24
chr11,2129629,2129635,22
chr11,2129635,2129636,18
chr11,2129636,2129640,20
chr11,2129640,2129642,22
chr11,2129642,2129662,17
chr11,2129662,2129664,12
chr11,2129664,2129666,11
chr11,2129666,2129669,9
chr11,2129669,2129670,8
chr11,2129670,2129685,6
chr11,2129685,2129689,4
chr11,2129689,2129691,2
chr11,2129696,2129721,4
chr11,2129721,2129736,7
chr11,2129736,2129745,12
chr11,2129745,2129747,8
chr11,2129747,2129785,13
chr11,2129785,2129792,8
chr11,2129792,2129796,9
chr11,2129796,2129799,4
chr11,2129799,2129802,7
chr11,2129802,2129804,8
chr11,2129804,2129813,5
chr11,2129813,2129817,6
chr11,2129817,2129818,7
chr11,2129818,2129821,8
chr11,2129821,2129824,10
chr11,2129824,2129826,17
chr11,2129826,2129841,19
chr11,2129841,2129843,18
chr11,2129843,2129845,20
chr11,2129845,2129848,21
chr11,2129848,2129849,18
chr11,2129849,2129851,22
chr11,2129851,2129852,23
chr11,2129852,2129853,24
chr11,2129853,2129854,25
chr11,2129854,2129855,26
chr11,2129855,2129858,24
chr11,2129858,2129862,18
chr11,2129862,2129867,17
chr11,2129867,2129875,16
chr11,2129875,2129882,14
chr11,2129882,2129883,20
chr11,2129883,2129884,16
chr11,2129884,2129885,18
chr11,2129885,2129888,15
chr11,2129888,2129890,17
chr11,2129890,2129894,18
chr11,2129894,2129896,19
chr11,2129896,2129898,20
chr11,2129898,2129899,22
chr11,2129899,2129900,23
chr11,2129900,2129901,24
chr11,2129901,2129902,23
chr11,2129902,2129903,22
chr11,2129903,2129905,21
chr11,2129905,2129907,33
chr11,2129907,2129911,32
chr11,2129911,2129913,33
chr11,2129913,2129915,37
chr11,2129915,2129916,41
chr11,2129916,2129917,45
chr11,2129917,2129919,50
chr11,2129919,2129920,51
chr11,2129920,2129922,53
chr11,2129922,2129924,55
chr11,2129924,2129925,57
chr11,2129925,2129926,59
chr11,2129926,2129927,60
chr11,2129927,2129930,61
chr11,2129930,2129933,64
chr11,2129933,2129934,63
chr11,2129934,2129935,69
chr11,2129935,2129936,77
chr11,2129936,2129937,80
chr11,2129937,2129939,79
chr11,2129939,2129941,72
chr11,2129941,2129942,70
chr11,2129942,2129944,73
chr11,2129944,2129945,81
chr11,2129945,2129946,80
chr11,2129946,2129948,82
chr11,2129948,2129949,88
chr11,2129949,2129950,87
chr11,2129950,2129951,83
chr11,2129951,2129952,93
chr11,2129952,2129954,94
chr11,2129954,2129955,90
chr11,2129955,2129956,95
chr11,2129956,2129957,97
chr11,2129957,2129960,102
chr11,2129960,2129961,104
chr11,2129961,2129962,109
chr11,2129962,2129964,113
chr11,2129964,2129965,117
chr11,2129965,2129966,122
chr11,2129966,2129968,139
chr11,2129968,2129969,151
chr11,2129969,2129970,156
chr11,2129970,2129971,159
chr11,2129971,2129972,161
chr11,2129972,2129973,164
chr11,2129973,2129974,162
chr11,2129974,2129975,163
chr11,2129975,2129976,178
chr11,2129976,2129977,181
chr11,2129977,2129978,182
chr11,2129978,2129979,183
chr11,2129979,2129980,181
chr11,2129980,2129981,186
chr11,2129981,2129982,185
chr11,2129982,2129983,179
chr11,2129983,2129984,173
chr11,2129984,2129985,165
chr11,2129985,2129986,156
chr11,2129986,2129988,177
chr11,2129988,2129990,175
chr11,2129990,2129991,179
chr11,2129991,2129992,180
chr11,2129992,2129993,178
chr11,2129993,2129994,176
chr11,2129994,2129995,175
chr11,2129995,2129997,177
chr11,2129997,2129998,176
chr11,2129998,2130000,168
chr11,2130000,2130001,148
chr11,2130001,2130002,155
chr11,2130002,2130003,157
chr11,2130003,2130004,156
chr11,2130004,2130005,151
chr11,2130005,2130006,149
chr11,2130006,2130009,145
chr11,2130009,2130010,134
chr11,2130010,2130011,129
chr11,2130011,2130012,121
chr11,2130012,2130013,114
chr11,2130013,2130014,118
chr11,2130014,2130015,105
chr11,2130015,2130017,101
chr11,2130017,2130018,93
chr11,2130018,2130019,87
chr11,2130019,2130020,84
chr11,2130020,2130021,59
chr11,2130021,2130023,60
chr11,2130023,2130024,57
chr11,2130024,2130025,50
chr11,2130025,2130026,43
chr11,2130026,2130029,42
chr11,2130029,2130030,38
chr11,2130030,2130034,37
chr11,2130034,2130035,35
chr11,2130035,2130036,26
chr11,2130036,2130039,20
chr11,2130039,2130040,16
chr11,2130040,2130044,15
chr11,2130044,2130046,12
chr11,2130046,2130050,11
chr11,2130050,2130055,15
chr11,2130055,2130062,14
chr11,2130062,2130063,10
chr11,2130063,2130064,12
chr11,2130064,2130070,20
chr11,2130070,2130081,16
chr11,2130081,2130085,15
chr11,2130085,2130086,14
chr11,2130086,2130089,15
chr11,2130089,2130099,17
chr11,2130099,2130102,13
chr11,2130102,2130107,14
chr11,2130107,2130112,19
chr11,2130112,2130113,17
chr11,2130113,2130120,9
chr11,2130120,2130138,8
chr11,2130138,2130148,6
chr11,2130148,2130151,8
chr11,2130151,2130156,7
chr11,2130156,2130164,2
chr11,2130164,2130171,4
chr11,2130171,2130197,8
chr11,2130197,2130210,6
chr11,2130210,2130213,8
chr11,2130213,2130220,6
chr11,2130220,2130259,2
chr11,2130280,2130322,1
chr11,2130322,2130329,2
chr11,2130329,2130332,1
chr11,2130332,2130356,4
chr11,2130356,2130366,3
chr11,2130367,2130416,2
chr11,2130451,2130500,4
chr11,2130524,2130573,3
chr11,2130582,2130616,2
chr11,2130620,2130669,1
chr11,2130738,2130772,8
chr11,2131630,2131679,1
chr11,2131891,2131940,1
chr11,2133118,2133167,5
chr11,2133556,2133605,1
chr11,2133746,2133780,1
chr11,2133899,2133915,2
chr11,2133915,2133948,7
chr11,2133948,2133964,5
chr11,2134032,2134076,3
chr11,2134076,2134081,10
chr11,2134081,2134083,7
chr11,2134083,2134104,8
chr11,2134104,2134110,10
chr11,2134110,2134125,12
chr11,2134125,2134132,6
chr11,2134132,2134144,5
chr11,2134144,2134153,3
chr11,2134153,2134174,1
chr11,2134181,2134195,7
chr11,2134195,2134215,9
chr11,2134215,2134244,2
chr11,2134337,2134341,1
chr11,2134341,2134347,2
chr11,2134347,2134357,5
chr11,2134357,2134359,7
chr11,2134359,2134364,9
chr11,2134364,2134366,10
chr11,2134366,2134370,23
chr11,2134370,2134373,32
chr11,2134373,2134377,36
chr11,2134377,2134378,38
chr11,2134378,2134379,53
chr11,2134379,2134380,55
chr11,2134380,2134381,56
chr11,2134381,2134382,53
chr11,2134382,2134388,54
chr11,2134388,2134390,56
chr11,2134390,2134391,60
chr11,2134391,2134392,62
chr11,2134392,2134393,66
chr11,2134393,2134395,67
chr11,2134395,2134398,69
chr11,2134398,2134399,72
chr11,2134399,2134400,90
chr11,2134400,2134401,78
chr11,2134401,2134403,84
chr11,2134403,2134404,94
chr11,2134404,2134405,85
chr11,2134405,2134406,101
chr11,2134406,2134407,99
chr11,2134407,2134408,100
chr11,2134408,2134409,98
chr11,2134409,2134410,102
chr11,2134410,2134411,109
chr11,2134411,2134412,123
chr11,2134412,2134413,114
chr11,2134413,2134414,119
chr11,2134414,2134415,128
chr11,2134415,2134416,134
chr11,2134416,2134417,150
