chrom,start,end,value
chr15,73017622,73017625,87
chr15,73017625,73017627,88
chr15,73017627,73017628,89
chr15,73017628,73017630,89
chr15,73017630,73017631,90
chr15,73017631,73017632,89
chr15,73017632,73017634,86
chr15,73017634,73017635,85
chr15,73017635,73017636,87
chr15,73017636,73017637,83
chr15,73017637,73017638,82
chr15,73017638,73017641,82
chr15,73017641,73017642,83
chr15,73017642,73017643,84
chr15,73017643,73017644,82
chr15,73017644,73017646,81
chr15,73017646,73017647,80
chr15,73017647,73017651,81
chr15,73017651,73017653,80
chr15,73017653,73017655,81
chr15,73017655,73017657,80
chr15,73017657,73017660,79
chr15,73017660,73017664,80
chr15,73017664,73017667,79
chr15,73017667,73017669,78
chr15,73017669,73017670,77
chr15,73017670,73017673,77
chr15,73017673,73017674,78
chr15,73017674,73017677,77
chr15,73017677,73017678,76
chr15,73017678,73017680,77
chr15,73017680,73017681,76
chr15,73017681,73017682,79
chr15,73017682,73017683,78
chr15,73017683,73017687,78
chr15,73017687,73017693,79
chr15,73017693,73017698,79
chr15,73017698,73017701,78
chr15,73017701,73017705,77
chr15,73017705,73017707,76
chr15,73017707,73017708,73
chr15,73017708,73017710,72
chr15,73017710,73017711,71
chr15,73017711,73017714,70
chr15,73017714,73017716,67
chr15,73017716,73017717,66
chr15,73017717,73017719,64
chr15,73017719,73017721,63
chr15,73017721,73017726,61
chr15,73017726,73017727,60
chr15,73017727,73017728,58
chr15,73017728,73017730,56
chr15,73017730,73017737,55
chr15,73017737,73017739,53
chr15,73017739,73017740,52
chr15,73017740,73017742,50
chr15,73017742,73017745,49
chr15,73017745,73017746,50
chr15,73017746,73017747,49
chr15,73017747,73017748,47
chr15,73017748,73017751,46
chr15,73017751,73017753,45
chr15,73017753,73017759,44
chr15,73017759,73017764,45
chr15,73017764,73017784,44
chr15,73017784,73017785,43
chr15,73017785,73017788,42
chr15,73017788,73017794,41
chr15,73017794,73017797,40
chr15,73017797,73017799,39
chr15,73017799,73017800,38
chr15,73017800,73017803,37
chr15,73017803,73017809,36
chr15,73017809,73017811,35
chr15,73017811,73017812,34
chr15,73017812,73017815,32
chr15,73017815,73017822,31
chr15,73017822,73017825,30
chr15,73017825,73017827,29
chr15,73017827,73017828,28
chr15,73017828,73017830,26
chr15,73017830,73017834,24
chr15,73017834,73017835,23
chr15,73017835,73017838,21
chr15,73017838,73017841,19
chr15,73017841,73017842,18
chr15,73017842,73017847,17
chr15,73017847,73017853,15
chr15,73017853,73017855,13
chr15,73017855,73017860,12
chr15,73017860,73017870,11
chr15,73017870,73017873,10
chr15,73017873,73017878,9
chr15,73017878,73017881,8
chr15,73017881,73017883,5
chr15,73017883,73017887,4
chr15,73017887,73017891,3
chr15,73017891,73017893,4
chr15,73017893,73017932,3
chr15,73017932,73017934,4
chr15,73017934,73017945,5
chr15,73017945,73017959,4
chr15,73017959,73017963,3
chr15,73017963,73018088,5
chr15,73018088,73018091,6
chr15,73018091,73018132,5
chr15,73018132,73018134,4
chr15,73018134,73018138,3
chr15,73018138,73018163,4
chr15,73018163,73018288,2
chr15,73018288,73018338,1
chr15,73018467,73018483,1
chr15,73018483,73018521,2
chr15,73018521,73018527,3
chr15,73018527,73018637,4
chr15,73018637,73018667,5
chr15,73018667,73018683,4
chr15,73018683,73018721,3
chr15,73018721,73018727,2
chr15,73018727,73018773,1
chr15,73018773,73018802,2
chr15,73018802,73018837,3
chr15,73018837,73018973,2
chr15,73018973,73019002,1
chr15,73019717,73019777,1
chr15,73019777,73019917,2
chr15,73019917,73019977,1
chr15,73020052,73020252,1
chr15,73020410,73020492,1
chr15,73020492,73020521,2
chr15,73020521,73020610,3
chr15,73020610,73020692,2
chr15,73020692,73020721,1
chr15,73020859,73021059,1
chr15,73021551,73021608,1
chr15,73021608,73021751,2
chr15,73021751,73021808,1
chr15,73021881,73022081,1
chr15,73022923,73023123,1
chr15,73023594,73023794,1
chr15,73024182,73024382,1
chr15,73024655,73024816,1
chr15,73024816,73024855,2
chr15,73024855,73024888,1
chr15,73024888,73025016,2
chr15,73025016,73025088,1
chr15,73026684,73026884,1
chr15,73027246,73027264,1
chr15,73027264,73027329,2
chr15,73027329,73027446,3
chr15,73027446,73027464,2
chr15,73027464,73027529,1
chr15,73027581,73027767,1
chr15,73027767,73027781,2
chr15,73027781,73027870,1
chr15,73027870,73027967,2
chr15,73027967,73028070,1
chr15,73028721,73028730,1
chr15,73028730,73028921,2
chr15,73028921,73028930,1
chr15,73029082,73029172,1
chr15,73029172,73029178,2
chr15,73029178,73029282,3
chr15,73029282,73029372,2
chr15,73029372,73029378,1
chr15,73029565,73029599,1
chr15,73029599,73029614,2
chr15,73029614,73029638,3
chr15,73029638,73029668,4
chr15,73029668,73029679,7
chr15,73029679,73029765,8
chr15,73029765,73029777,7
chr15,73029777,73029799,8
chr15,73029799,73029814,7
chr15,73029814,73029838,6
chr15,73029838,73029868,5
chr15,73029868,73029873,2
chr15,73029873,73029877,4
chr15,73029877,73029879,5
chr15,73029879,73029923,4
chr15,73029923,73029965,5
chr15,73029965,73029977,6
chr15,73029977,73029987,5
chr15,73029987,73030032,6
chr15,73030032,73030056,7
chr15,73030056,73030073,8
chr15,73030073,73030077,6
chr15,73030077,73030109,5
chr15,73030109,73030123,6
chr15,73030123,73030165,5
chr15,73030165,73030187,4
chr15,73030187,73030232,3
chr15,73030232,73030256,2
chr15,73030256,73030276,1
chr15,73030276,73030309,2
chr15,73030309,73030409,1
chr15,73030409,73030476,2
chr15,73030476,73030536,1
chr15,73030536,73030609,2
chr15,73030609,73030736,1
chr15,73031202,73031275,1
chr15,73031275,73031276,2
chr15,73031276,73031399,3
chr15,73031399,73031402,4
chr15,73031402,73031475,3
chr15,73031475,73031476,2
chr15,73031476,73031590,1
chr15,73031590,73031592,2
chr15,73031592,73031597,3
chr15,73031597,73031599,4
chr15,73031599,73031603,3
chr15,73031603,73031790,4
chr15,73031790,73031792,3
chr15,73031792,73031794,2
chr15,73031794,73031797,3
chr15,73031797,73031803,2
chr15,73031803,73031994,1
chr15,73032730,73032930,1
chr15,73033193,73033332,1
chr15,73033332,73033359,2
chr15,73033359,73033393,4
chr15,73033393,73033407,3
chr15,73033407,73033522,4
chr15,73033522,73033532,5
chr15,73033532,73033559,4
chr15,73033559,73033607,2
chr15,73033607,73033722,1
chr15,73033816,73033829,1
chr15,73033829,73033876,2
chr15,73033876,73033879,3
chr15,73033879,73033880,4
chr15,73033880,73033885,5
chr15,73033885,73033886,6
chr15,73033886,73033897,7
chr15,73033897,73033906,8
chr15,73033906,73033908,10
chr15,73033908,73033919,12
chr15,73033919,73033923,13
chr15,73033923,73033924,14
chr15,73033924,73033925,15
chr15,73033925,73033929,16
chr15,73033929,73033930,18
chr15,73033930,73033935,19
chr15,73033935,73033937,20
chr15,73033937,73033947,21
chr15,73033947,73033949,22
chr15,73033949,73033953,25
chr15,73033953,73033963,26
chr15,73033963,73033964,27
chr15,73033964,73033967,28
chr15,73033967,73033968,29
chr15,73033968,73033969,30
chr15,73033969,73033972,31
chr15,73033972,73033974,32
chr15,73033974,73033977,33
chr15,73033977,73033993,34
chr15,73033993,73033996,35
chr15,73033996,73033999,36
chr15,73033999,73034000,37
chr15,73034000,73034008,38
chr15,73034008,73034010,39
chr15,73034010,73034013,40
chr15,73034013,73034016,41
chr15,73034016,73034017,41
chr15,73034017,73034025,42
chr15,73034025,73034029,43
chr15,73034029,73034030,43
chr15,73034030,73034035,44
chr15,73034035,73034045,45
chr15,73034045,73034048,46
chr15,73034048,73034049,47
chr15,73034049,73034055,48
chr15,73034055,73034057,50
chr15,73034057,73034062,51
chr15,73034062,73034071,53
chr15,73034071,73034076,54
chr15,73034076,73034079,53
chr15,73034079,73034080,52
chr15,73034080,73034085,51
chr15,73034085,73034086,50
chr15,73034086,73034087,49
chr15,73034087,73034096,50
chr15,73034096,73034097,51
chr15,73034097,73034101,50
chr15,73034101,73034106,52
chr15,73034106,73034108,50
chr15,73034108,73034119,48
chr15,73034119,73034123,47
chr15,73034123,73034124,46
chr15,73034124,73034125,45
chr15,73034125,73034129,45
chr15,73034129,73034130,44
chr15,73034130,73034134,43
chr15,73034134,73034135,44
chr15,73034135,73034137,43
chr15,73034137,73034147,42
chr15,73034147,73034149,41
chr15,73034149,73034153,38
chr15,73034153,73034163,37
chr15,73034163,73034164,36
chr15,73034164,73034167,35
chr15,73034167,73034168,34
chr15,73034168,73034169,33
chr15,73034169,73034172,32
chr15,73034172,73034174,31
chr15,73034174,73034177,30
chr15,73034177,73034182,29
chr15,73034182,73034193,30
chr15,73034193,73034196,29
chr15,73034196,73034199,28
chr15,73034199,73034200,27
chr15,73034200,73034208,26
chr15,73034208,73034210,25
chr15,73034210,73034213,24
chr15,73034213,73034216,24
chr15,73034216,73034217,23
chr15,73034217,73034225,22
chr15,73034225,73034229,21
chr15,73034229,73034230,20
chr15,73034230,73034235,19
chr15,73034235,73034245,18
chr15,73034245,73034248,17
chr15,73034248,73034249,16
chr15,73034249,73034255,15
chr15,73034255,73034257,13
chr15,73034257,73034262,12
chr15,73034262,73034271,10
chr15,73034271,73034287,9
chr15,73034287,73034296,8
chr15,73034296,73034301,7
chr15,73034301,73034321,5
chr15,73034321,73034325,6
chr15,73034325,73034329,5
chr15,73034329,73034334,4
chr15,73034334,73034382,3
chr15,73034382,73034413,2
chr15,73034413,73034521,1
chr15,73034533,73034548,1
chr15,73034548,73034645,2
chr15,73034645,73034733,3
chr15,73034733,73034748,2
chr15,73034748,73034785,1
chr15,73034785,73034824,2
chr15,73034824,73034837,3
chr15,73034837,73034845,4
chr15,73034845,73034985,3
chr15,73034985,73035024,2
chr15,73035024,73035037,1
chr15,73035253,73035268,1
chr15,73035268,73035433,2
chr15,73035433,73035453,3
chr15,73035453,73035464,2
chr15,73035464,73035468,3
chr15,73035468,73035473,2
chr15,73035473,73035479,3
chr15,73035479,73035484,4
chr15,73035484,73035492,5
chr15,73035492,73035508,6
chr15,73035508,73035537,7
chr15,73035537,73035544,9
chr15,73035544,73035593,10
chr15,73035593,73035597,11
chr15,73035597,73035606,12
chr15,73035606,73035609,13
chr15,73035609,73035610,14
chr15,73035610,73035611,15
chr15,73035611,73035633,16
chr15,73035633,73035639,15
chr15,73035639,73035641,16
chr15,73035641,73035645,17
chr15,73035645,73035664,18
chr15,73035664,73035667,17
chr15,73035667,73035672,18
chr15,73035672,73035673,19
chr15,73035673,73035674,18
chr15,73035674,73035679,19
chr15,73035679,73035681,18
chr15,73035681,73035682,19
chr15,73035682,73035684,20
chr15,73035684,73035692,19
chr15,73035692,73035694,18
chr15,73035694,73035696,19
chr15,73035696,73035705,20
chr15,73035705,73035708,21
chr15,73035708,73035715,20
chr15,73035715,73035723,21
chr15,73035723,73035726,22
chr15,73035726,73035727,23
chr15,73035727,73035729,24
chr15,73035729,73035733,25
chr15,73035733,73035737,26
chr15,73035737,73035741,24
chr15,73035741,73035744,25
chr15,73035744,73035746,24
chr15,73035746,73035793,25
chr15,73035793,73035794,24
chr15,73035794,73035796,25
chr15,73035796,73035797,26
chr15,73035797,73035806,25
chr15,73035806,73035809,24
chr15,73035809,73035810,23
chr15,73035810,73035811,22
chr15,73035811,73035837,21
chr15,73035837,73035839,22
chr15,73035839,73035841,21
chr15,73035841,73035845,20
chr15,73035845,73035867,19
chr15,73035867,73035872,18
chr15,73035872,73035874,17
chr15,73035874,73035881,16
chr15,73035881,73035882,15
chr15,73035882,73035886,14
chr15,73035886,73035894,15
chr15,73035894,73035896,14
chr15,73035896,73035901,13
chr15,73035901,73035905,14
chr15,73035905,73035908,13
chr15,73035908,73035915,14
chr15,73035915,73035920,13
chr15,73035920,73035923,14
chr15,73035923,73035926,13
chr15,73035926,73035927,12
chr15,73035927,73035928,11
chr15,73035928,73035929,12
chr15,73035929,73035930,11
chr15,73035930,73035932,12
chr15,73035932,73035933,16
chr15,73035933,73035936,15
chr15,73035936,73035937,16
chr15,73035937,73035938,19
chr15,73035938,73035939,20
chr15,73035939,73035941,22
chr15,73035941,73035942,21
chr15,73035942,73035943,23
chr15,73035943,73035944,24
chr15,73035944,73035946,25
chr15,73035946,73035949,24
chr15,73035949,73035950,25
chr15,73035950,73035951,26
chr15,73035951,73035952,27
chr15,73035952,73035956,29
chr15,73035956,73035960,30
chr15,73035960,73035966,34
chr15,73035966,73035970,35
chr15,73035970,73035974,37
chr15,73035974,73035978,38
chr15,73035978,73035979,39
chr15,73035979,73035982,40
chr15,73035982,73035986,41
chr15,73035986,73035987,42
chr15,73035987,73035988,44
chr15,73035988,73035989,46
chr15,73035989,73035990,48
chr15,73035990,73035991,49
chr15,73035991,73035992,50
chr15,73035992,73035994,51
chr15,73035994,73035996,53
chr15,73035996,73035998,52
chr15,73035998,73035999,53
chr15,73035999,73036001,54
chr15,73036001,73036002,56
chr15,73036002,73036004,57
chr15,73036004,73036005,58
chr15,73036005,73036007,60
chr15,73036007,73036008,61
chr15,73036008,73036009,62
chr15,73036009,73036011,63
chr15,73036011,73036012,64
chr15,73036012,73036013,66
chr15,73036013,73036014,67
chr15,73036014,73036019,69
chr15,73036019,73036020,70
chr15,73036020,73036021,71
chr15,73036021,73036028,72
chr15,73036028,73036029,76
chr15,73036029,73036033,78
chr15,73036033,73036034,79
chr15,73036034,73036036,80
chr15,73036036,73036037,81
chr15,73036037,73036042,81
chr15,73036042,73036043,83
chr15,73036043,73036044,84
chr15,73036044,73036048,85
chr15,73036048,73036053,86
chr15,73036053,73036055,87
chr15,73036055,73036062,88
chr15,73036062,73036065,89
chr15,73036065,73036067,91
chr15,73036067,73036068,92
chr15,73036068,73036074,93
chr15,73036074,73036075,94
chr15,73036075,73036079,95
chr15,73036079,73036086,98
chr15,73036086,73036090,98
chr15,73036090,73036093,99
chr15,73036093,73036099,101
chr15,73036099,73036101,103
chr15,73036101,73036105,103
chr15,73036105,73036107,105
chr15,73036107,73036108,107
chr15,73036108,73036113,108
chr15,73036113,73036117,109
chr15,73036117,73036118,110
chr15,73036118,73036120,111
chr15,73036120,73036127,110
chr15,73036127,73036128,111
chr15,73036128,73036129,110
chr15,73036129,73036130,111
chr15,73036130,73036132,111
chr15,73036132,73036134,107
chr15,73036134,73036136,108
chr15,73036136,73036137,107
chr15,73036137,73036138,104
chr15,73036138,73036139,104
chr15,73036139,73036142,103
chr15,73036142,73036143,101
chr15,73036143,73036144,100
chr15,73036144,73036149,99
chr15,73036149,73036150,98
chr15,73036150,73036151,98
chr15,73036151,73036152,97
chr15,73036152,73036155,95
chr15,73036155,73036156,96
chr15,73036156,73036160,95
chr15,73036160,73036166,91
chr15,73036166,73036170,90
chr15,73036170,73036174,88
chr15,73036174,73036178,87
chr15,73036178,73036179,86
chr15,73036179,73036180,85
chr15,73036180,73036182,86
chr15,73036182,73036186,85
chr15,73036186,73036187,84
chr15,73036187,73036188,82
chr15,73036188,73036189,80
chr15,73036189,73036190,78
chr15,73036190,73036191,77
chr15,73036191,73036192,76
chr15,73036192,73036194,75
chr15,73036194,73036198,72
chr15,73036198,73036199,71
chr15,73036199,73036201,70
chr15,73036201,73036202,68
chr15,73036202,73036204,67
chr15,73036204,73036205,66
chr15,73036205,73036207,64
chr15,73036207,73036208,63
chr15,73036208,73036209,62
chr15,73036209,73036211,61
chr15,73036211,73036212,60
chr15,73036212,73036213,58
chr15,73036213,73036214,57
chr15,73036214,73036219,55
chr15,73036219,73036220,54
chr15,73036220,73036221,53
chr15,73036221,73036227,52
chr15,73036227,73036228,53
chr15,73036228,73036229,49
chr15,73036229,73036231,47
chr15,73036231,73036232,48
chr15,73036232,73036233,49
chr15,73036233,73036234,48
chr15,73036234,73036236,47
chr15,73036236,73036237,46
chr15,73036237,73036242,45
chr15,73036242,73036243,43
chr15,73036243,73036244,42
chr15,73036244,73036245,41
chr15,73036245,73036248,42
chr15,73036248,73036253,41
chr15,73036253,73036255,40
chr15,73036255,73036260,39
chr15,73036260,73036262,40
chr15,73036262,73036264,39
chr15,73036264,73036265,40
chr15,73036265,73036267,38
chr15,73036267,73036268,37
chr15,73036268,73036270,36
chr15,73036270,73036274,37
chr15,73036274,73036275,36
chr15,73036275,73036277,35
chr15,73036277,73036279,36
chr15,73036279,73036286,33
chr15,73036286,73036290,32
chr15,73036290,73036293,31
chr15,73036293,73036299,29
chr15,73036299,73036301,27
chr15,73036301,73036305,27
chr15,73036305,73036307,25
chr15,73036307,73036308,23
chr15,73036308,73036313,21
chr15,73036313,73036317,20
chr15,73036317,73036318,19
chr15,73036318,73036327,18
chr15,73036327,73036329,17
chr15,73036329,73036330,16
chr15,73036330,73036334,16
chr15,73036334,73036338,15
chr15,73036338,73036339,14
chr15,73036339,73036350,13
chr15,73036350,73036355,12
chr15,73036355,73036380,11
chr15,73036380,73036399,10
chr15,73036399,73036427,11
chr15,73036427,73036431,10
chr15,73036431,73036432,9
chr15,73036432,73036445,8
chr15,73036445,73036454,7
chr15,73036454,73036460,8
chr15,73036460,73036464,7
chr15,73036464,73036466,6
chr15,73036466,73036467,7
chr15,73036467,73036470,8
chr15,73036470,73036477,7
chr15,73036477,73036482,6
chr15,73036482,73036501,7
chr15,73036501,73036530,6
chr15,73036530,73036567,5
chr15,73036567,73036591,6
chr15,73036591,73036599,7
chr15,73036599,73036621,6
chr15,73036621,73036623,7
chr15,73036623,73036654,8
chr15,73036654,73036666,7
chr15,73036666,73036667,6
chr15,73036667,73036668,5
chr15,73036668,73036682,6
chr15,73036682,73036708,5
chr15,73036708,73036717,6
chr15,73036717,73036767,7
chr15,73036767,73036781,6
chr15,73036781,73036791,7
chr15,73036791,73036821,6
chr15,73036821,73036823,5
chr15,73036823,73036868,4
chr15,73036868,73036893,3
chr15,73036893,73036908,4
chr15,73036908,73036917,3
chr15,73036917,73036981,2
chr15,73036981,73037093,1
chr15,73037204,73037232,1
chr15,73037232,73037245,2
chr15,73037245,73037246,3
chr15,73037246,73037404,4
chr15,73037404,73037432,3
chr15,73037432,73037445,2
chr15,73037445,73037446,1
chr15,73037572,73037735,1
chr15,73037735,73037772,2
chr15,73037772,73037885,1
chr15,73037885,73037891,2
chr15,73037891,73037894,3
chr15,73037894,73037935,4
chr15,73037935,73037971,3
chr15,73037971,73038028,4
chr15,73038028,73038042,5
chr15,73038042,73038085,6
chr15,73038085,73038091,5
chr15,73038091,73038094,4
chr15,73038094,73038171,3
chr15,73038171,73038228,2
chr15,73038228,73038242,1
chr15,73038472,73038653,1
chr15,73038653,73038672,2
chr15,73038672,73038717,1
chr15,73038717,73038853,2
chr15,73038853,73038917,1
chr15,73039157,73039356,1
chr15,73039356,73039357,3
chr15,73039357,73039535,2
chr15,73039535,73039556,3
chr15,73039556,73039714,1
chr15,73039714,73039735,2
chr15,73039735,73039914,1
chr15,73040053,73040065,1
chr15,73040065,73040253,2
chr15,73040253,73040265,1
chr15,73040761,73040835,1
chr15,73040835,73040960,3
chr15,73040960,73040961,4
chr15,73040961,73041035,3
chr15,73041035,73041125,1
chr15,73041125,73041160,2
chr15,73041160,73041325,1
chr15,73041352,73041552,1
chr15,73041801,73041903,1
chr15,73041903,73041963,2
chr15,73041963,73042001,3
chr15,73042001,73042032,2
chr15,73042032,73042043,3
chr15,73042043,73042103,4
chr15,73042103,73042163,3
chr15,73042163,73042232,2
chr15,73042232,73042243,1
chr15,73042298,73042460,1
chr15,73042460,73042498,2
chr15,73042498,73042647,1
chr15,73042647,73042660,2
chr15,73042660,73042847,1
chr15,73043716,73043916,1
chr15,73044375,73044566,1
chr15,73044566,73044575,3
chr15,73044575,73044623,2
chr15,73044623,73044627,3
chr15,73044627,73044766,4
chr15,73044766,73044805,2
chr15,73044805,73044808,3
chr15,73044808,73044823,4
chr15,73044823,73044827,3
chr15,73044827,73044873,2
chr15,73044873,73045005,3
chr15,73045005,73045008,2
chr15,73045008,73045058,1
chr15,73045058,73045073,2
chr15,73045073,73045258,1
chr15,73046531,73046731,1
chr15,73046867,73047067,1
chr15,73047084,73047140,1
chr15,73047140,73047189,3
chr15,73047189,73047226,4
chr15,73047226,73047284,5
chr15,73047284,73047311,4
chr15,73047311,73047340,5
chr15,73047340,73047389,3
chr15,73047389,73047426,2
chr15,73047426,73047511,1
chr15,73049773,73049973,1
chr15,73051384,73051584,1
chr15,73051730,73051930,1
chr15,73052134,73052334,1
chr15,73053149,73053298,1
chr15,73053298,73053349,2
chr15,73053349,73053449,1
chr15,73053449,73053498,2
chr15,73053498,73053649,1
chr15,73054147,73054347,1
chr15,73054424,73054624,1
chr15,73054792,73054992,1
chr15,73055718,73055918,1
chr15,73057176,73057376,1
chr15,73057520,73057522,1
chr15,73057522,73057557,2
chr15,73057557,73057575,3
chr15,73057575,73057643,4
chr15,73057643,73057720,5
chr15,73057720,73057722,4
chr15,73057722,73057757,3
chr15,73057757,73057775,2
chr15,73057775,73057843,1
chr15,73057973,73058173,1
chr15,73058304,73058504,1
chr15,73058916,73059116,1
chr15,73059200,73059400,1
chr15,73059766,73059966,1
chr15,73060433,73060633,1
chr15,73060941,73061097,1
chr15,73061097,73061141,2
chr15,73061141,73061297,1
chr15,73061614,73061814,1
chr15,73062848,73063048,1
chr15,73063189,73063389,1
chr15,73063427,73063483,1
chr15,73063483,73063627,2
chr15,73063627,73063683,1
chr15,73063968,73064168,1
chr15,73064198,73064398,1
chr15,73064489,73064689,1
chr15,73064803,73064909,1
chr15,73064909,73065003,2
chr15,73065003,73065109,1
chr15,73065581,73065742,1
chr15,73065742,73065781,2
chr15,73065781,73065797,1
chr15,73065797,73065836,2
chr15,73065836,73065942,3
chr15,73065942,73065997,2
chr15,73065997,73066023,1
chr15,73066023,73066036,2
chr15,73066036,73066223,1
chr15,73066425,73066625,1
chr15,73067351,73067381,1
chr15,73067381,73067406,2
chr15,73067406,73067479,3
chr15,73067479,73067510,4
chr15,73067510,73067540,5
chr15,73067540,73067551,6
chr15,73067551,73067565,5
chr15,73067565,73067573,6
chr15,73067573,73067581,7
chr15,73067581,73067583,6
chr15,73067583,73067594,7
chr15,73067594,73067605,8
chr15,73067605,73067606,10
chr15,73067606,73067609,9
chr15,73067609,73067639,10
chr15,73067639,73067662,11
chr15,73067662,73067679,12
chr15,73067679,73067710,11
chr15,73067710,73067740,10
chr15,73067740,73067765,9
chr15,73067765,73067773,8
chr15,73067773,73067783,7
chr15,73067783,73067794,6
chr15,73067794,73067805,5
chr15,73067805,73067809,3
chr15,73067809,73067839,2
chr15,73067839,73067862,1
chr15,73068041,73068131,1
chr15,73068131,73068226,2
chr15,73068226,73068241,3
chr15,73068241,73068331,2
chr15,73068331,73068426,1
chr15,73068752,73068952,1
chr15,73070473,73070673,1
chr15,73070833,73070961,1
chr15,73070961,73071033,2
chr15,73071033,73071114,1
chr15,73071114,73071161,2
chr15,73071161,73071314,1
chr15,73071479,73071679,1
chr15,73071880,73072080,1
chr15,73072237,73072437,1
chr15,73073028,73073133,1
chr15,73073133,73073228,2
chr15,73073228,73073333,1
chr15,73073409,73073602,1
chr15,73073602,73073609,3
chr15,73073609,73073802,2
chr15,73074224,73074424,1
chr15,73074447,73074635,1
chr15,73074635,73074647,2
chr15,73074647,73074705,1
chr15,73074705,73074734,2
chr15,73074734,73074751,3
chr15,73074751,73074828,4
chr15,73074828,73074835,5
chr15,73074835,73074905,4
chr15,73074905,73074934,3
chr15,73074934,73074951,2
chr15,73074951,73074992,1
chr15,73074992,73075028,2
chr15,73075028,73075033,1
chr15,73075033,73075171,2
chr15,73075171,73075192,3
chr15,73075192,73075233,2
chr15,73075233,73075371,1
chr15,73075551,73075569,1
chr15,73075569,73075751,2
chr15,73075751,73075769,1
chr15,73075777,73075853,1
chr15,73075853,73075977,2
chr15,73075977,73076014,1
chr15,73076014,73076053,2
chr15,73076053,73076152,1
chr15,73076152,73076214,2
chr15,73076214,73076352,1
chr15,73076434,73076531,1
chr15,73076531,73076620,2
chr15,73076620,73076634,3
chr15,73076634,73076663,2
chr15,73076663,73076731,3
chr15,73076731,73076799,2
chr15,73076799,73076820,3
chr15,73076820,73076863,2
chr15,73076863,73076999,1
chr15,73077505,73077705,1
chr15,73078094,73078294,1
chr15,73078725,73078925,1
chr15,73079500,73079700,1
chr15,73079735,73079935,1
chr15,73080092,73080253,1
chr15,73080253,73080292,2
chr15,73080292,73080442,1
chr15,73080442,73080453,2
chr15,73080453,73080516,1
chr15,73080516,73080597,2
chr15,73080597,73080625,3
chr15,73080625,73080642,4
chr15,73080642,73080716,3
chr15,73080716,73080719,2
chr15,73080719,73080790,3
chr15,73080790,73080797,4
chr15,73080797,73080825,3
chr15,73080825,73080837,2
chr15,73080837,73080845,3
chr15,73080845,73080919,4
chr15,73080919,73080990,3
chr15,73080990,73081037,2
chr15,73081037,73081045,1
chr15,73081743,73081942,1
chr15,73081942,73081943,2
chr15,73081943,73082060,1
chr15,73082060,73082142,2
chr15,73082142,73082260,1
chr15,73082835,73083035,1
chr15,73083470,73083670,1
chr15,73084628,73084828,1
chr15,73085321,73085431,1
chr15,73085431,73085521,2
chr15,73085521,73085631,1
chr15,73085745,73085945,1
chr15,73086611,73086762,1
chr15,73086762,73086811,2
chr15,73086811,73086962,1
chr15,73088020,73088220,1
chr15,73088516,73088656,1
chr15,73088656,73088695,2
chr15,73088695,73088716,3
chr15,73088716,73088767,2
chr15,73088767,73088856,3
chr15,73088856,73088895,2
chr15,73088895,73088967,1
chr15,73089576,73089776,1
chr15,73090011,73090104,2
chr15,73090104,73090211,3
chr15,73090211,73090304,1
chr15,73090452,73090651,1
chr15,73090651,73090652,2
chr15,73090652,73090669,1
chr15,73090669,73090851,2
chr15,73090851,73090869,1
chr15,73091046,73091077,1
chr15,73091077,73091246,2
chr15,73091246,73091277,1
chr15,73091305,73091449,1
chr15,73091449,73091505,2
chr15,73091505,73091649,1
chr15,73092041,73092149,1
chr15,73092149,73092187,2
chr15,73092187,73092241,3
chr15,73092241,73092349,2
chr15,73092349,73092387,1
chr15,73092421,73092621,1
chr15,73092812,73093012,1
chr15,73093309,73093499,1
chr15,73093499,73093509,2
chr15,73093509,73093699,1
chr15,73094365,73094388,1
chr15,73094388,73094565,3
chr15,73094565,73094588,2
chr15,73094592,73094672,1
chr15,73094672,73094686,2
chr15,73094686,73094792,3
chr15,73094792,73094801,2
chr15,73094801,73094872,3
chr15,73094872,73094886,2
chr15,73094886,73095001,1
chr15,73095031,73095231,1
chr15,73095657,73095685,1
chr15,73095685,73095799,2
chr15,73095799,73095857,3
chr15,73095857,73095885,2
chr15,73095885,73095999,1
chr15,73096060,73096260,1
chr15,73096818,73097018,1
chr15,73097154,73097354,1
chr15,73097486,73097686,1
chr15,73097791,73097991,1
chr15,73098307,73098375,1
chr15,73098375,73098507,2
chr15,73098507,73098575,1
chr15,73099405,73099485,1
chr15,73099485,73099605,2
chr15,73099605,73099642,1
chr15,73099642,73099685,2
chr15,73099685,73099799,1
chr15,73099799,73099842,2
chr15,73099842,73099999,1
chr15,73100046,73100232,1
chr15,73100232,73100246,3
chr15,73100246,73100389,2
chr15,73100389,73100432,3
chr15,73100432,73100567,1
chr15,73100567,73100589,2
chr15,73100589,73100767,1
chr15,73101380,73101454,1
chr15,73101454,73101580,2
chr15,73101580,73101589,1
chr15,73101589,73101654,2
chr15,73101654,73101730,1
chr15,73101730,73101789,2
chr15,73101789,73101930,1
chr15,73102125,73102148,1
chr15,73102148,73102228,2
chr15,73102228,73102264,3
chr15,73102264,73102279,5
chr15,73102279,73102295,7
chr15,73102295,73102325,8
chr15,73102325,73102339,7
chr15,73102339,73102348,8
chr15,73102348,73102407,7
chr15,73102407,73102417,8
chr15,73102417,73102428,9
chr15,73102428,73102430,8
chr15,73102430,73102456,9
chr15,73102456,73102464,10
chr15,73102464,73102479,8
chr15,73102479,73102489,7
chr15,73102489,73102495,8
